vns_iter,evento,l,iter_interna,fp,tmax,pen_cap,pen_jan,pen_tsk,tempo_s
4,saida,0,16,544.1207,516.9122,0.0,0.0,0.0,2.449
4,entrada,0,0,544.1207,516.9122,0.0,0.0,0.0,0.0
4,saida,0,5,544.1207,516.9122,0.0,0.0,0.0,0.8
5,entrada,0,0,1388.5872,1357.9485,0.0,0.0,0.0,0.0
5,melhoria,1,1,1388.2868,1357.9485,0.0,0.0,0.0,0.004
5,melhoria,1,2,1388.137,1357.9485,0.0,0.0,0.0,0.008
5,melhoria,1,3,1387.8156,1357.9485,0.0,0.0,0.0,0.018
5,melhoria,1,4,1387.6868,1357.9485,0.0,0.0,0.0,0.035
5,melhoria,1,5,1387.2034,1357.9485,0.0,0.0,0.0,0.043
5,melhoria,1,6,1386.7546,1357.9485,0.0,0.0,0.0,0.05
5,melhoria,1,7,1386.4542,1357.9485,0.0,0.0,0.0,0.05
5,melhoria,1,8,1386.3319,1357.9485,0.0,0.0,0.0,0.053
5,melhoria,1,9,1386.0334,1357.9485,0.0,0.0,0.0,0.067
5,melhoria,1,10,1385.8003,1357.9485,0.0,0.0,0.0,0.071
5,melhoria,1,11,1385.628,1357.9485,0.0,0.0,0.0,0.093
5,melhoria,1,12,618.9704,592.3085,0.0,0.0,0.0,0.101
5,melhoria,1,13,618.9109,592.3085,0.0,0.0,0.0,0.176
5,melhoria,1,14,600.4546,574.0,0.0,0.0,0.0,0.268
5,melhoria,1,15,600.4052,574.0,0.0,0.0,0.0,0.382
5,melhoria,1,16,600.3533,574.0,0.0,0.0,0.0,0.524
5,melhoria,1,17,547.4615,521.1927,0.0,0.0,0.0,0.631
5,melhoria,2,19,547.0986,520.7127,0.0,0.0,0.0,0.877
5,melhoria,2,21,547.0895,520.7127,0.0,0.0,0.0,1.12
5,melhoria,2,23,546.9048,520.5171,0.0,0.0,0.0,1.367
5,melhoria,2,25,546.8931,520.5171,0.0,0.0,0.0,1.697
5,melhoria,2,27,546.8507,520.5171,0.0,0.0,0.0,2.031
5,melhoria,2,29,545.7752,519.5061,0.0,0.0,0.0,2.319
5,melhoria,2,31,545.7434,519.5061,0.0,0.0,0.0,2.561
5,melhoria,2,33,545.5354,519.1989,0.0,0.0,0.0,2.819
5,melhoria,2,35,544.409,518.0013,0.0,0.0,0.0,3.049
5,melhoria,2,37,544.3659,518.0013,0.0,0.0,0.0,3.283
5,melhoria,2,39,544.0647,517.6173,0.0,0.0,0.0,3.517
5,melhoria,2,41,543.77,517.2333,0.0,0.0,0.0,3.75
5,melhoria,2,43,542.6356,516.0357,0.0,0.0,0.0,4.016
5,saida,0,48,542.6356,516.0357,0.0,0.0,0.0,4.829
5,entrada,0,0,542.6356,516.0357,0.0,0.0,0.0,0.0
5,saida,0,5,542.6356,516.0357,0.0,0.0,0.0,0.828
5,entrada,0,0,542.6356,516.0357,0.0,0.0,0.0,0.0
5,saida,0,5,542.6356,516.0357,0.0,0.0,0.0,0.802
5,entrada,0,0,542.6356,516.0357,0.0,0.0,0.0,0.0
5,saida,0,5,542.6356,516.0357,0.0,0.0,0.0,0.785
6,entrada,0,0,608.6492,579.7341,0.0,0.0,0.0,0.0
6,melhoria,1,1,608.3488,579.7341,0.0,0.0,0.0,0.016
6,melhoria,1,2,608.2736,580.1071,0.0,0.0,0.0,0.022
6,melhoria,1,3,608.1255,580.1071,0.0,0.0,0.0,0.032
6,melhoria,1,4,607.9749,580.1071,0.0,0.0,0.0,0.037
6,melhoria,1,5,607.6757,580.1071,0.0,0.0,0.0,0.049
6,melhoria,1,6,607.2034,580.1071,0.0,0.0,0.0,0.06
6,melhoria,1,7,607.0536,580.1071,0.0,0.0,0.0,0.071
6,melhoria,1,8,600.8865,574.0,0.0,0.0,0.0,0.095
6,melhoria,1,9,600.7359,574.0,0.0,0.0,0.0,0.179
6,melhoria,1,10,600.6514,574.0,0.0,0.0,0.0,0.185
6,melhoria,1,11,599.9382,573.52,0.0,0.0,0.0,0.186
6,melhoria,1,12,599.5474,573.2128,0.0,0.0,0.0,0.197
6,melhoria,1,13,547.4346,521.1835,0.0,0.0,0.0,0.377
6,melhoria,2,15,547.0618,520.7035,0.0,0.0,0.0,0.64
6,melhoria,2,17,546.7018,520.3195,0.0,0.0,0.0,0.922
6,melhoria,2,19,546.3915,520.0123,0.0,0.0,0.0,1.198
6,melhoria,2,21,546.3814,520.0123,0.0,0.0,0.0,1.599
6,melhoria,2,23,546.1236,519.7279,0.0,0.0,0.0,1.972
6,melhoria,2,25,546.09,519.7279,0.0,0.0,0.0,2.402
6,saida,0,30,546.09,519.7279,0.0,0.0,0.0,3.178
6,entrada,0,0,546.09,519.7279,0.0,0.0,0.0,0.0
6,saida,0,5,546.09,519.7279,0.0,0.0,0.0,0.795
6,entrada,0,0,546.09,519.7279,0.0,0.0,0.0,0.0
