iteracao,tempo_s,tmax_best_h,fp_best,fp_iter,gap_pct,k,melhoria,rejeitada_infactivel
43,57.933,904.9600473838134,934.0113948966597,1909786.4200640314,65.13869477806814,1,0,0
44,57.958,904.9600473838134,934.0113948966597,1530924.467886728,65.13869477806814,3,0,0
45,57.986,904.9600473838134,934.0113948966597,1723981.524557269,65.13869477806814,8,0,0
46,58.011,904.9600473838134,934.0113948966597,1909786.4200640314,65.13869477806814,9,0,0
47,58.036,904.9600473838134,934.0113948966597,2356296.4329870297,65.13869477806814,10,0,0
48,58.064,904.9600473838134,934.0113948966597,1909786.4200640314,65.13869477806814,7,0,0
49,58.088,904.9600473838134,934.0113948966597,1909779.1741716515,65.13869477806814,5,0,0
50,58.114,904.9600473838134,934.0113948966597,349207.66303365445,65.13869477806814,2,0,0
51,58.143,904.9600473838134,934.0113948966597,1275792.065486636,65.13869477806814,9,0,0
52,58.168,904.9600473838134,934.0113948966597,2356296.4329870297,65.13869477806814,10,0,0
53,58.194,904.9600473838134,934.0113948966597,2330690.4889681614,65.13869477806814,2,0,0
54,58.218,904.9600473838134,934.0113948966597,602656.452536526,65.13869477806814,6,0,0
55,58.245,904.9600473838134,934.0113948966597,136473.3573710586,65.13869477806814,5,0,0
56,58.272,904.9600473838134,934.0113948966597,1530927.88323328,65.13869477806814,1,0,0
57,58.296,904.9600473838134,934.0113948966597,926918.7845274736,65.13869477806814,7,0,0
58,58.325,904.9600473838134,934.0113948966597,1910681.8477071917,65.13869477806814,3,0,0
59,63.587,904.9600473838134,934.0113948966597,1628.360990554652,65.13869477806814,4,0,0
60,63.614,904.9600473838134,934.0113948966597,2564436.853792731,65.13869477806814,8,0,0
61,63.637,904.9600473838134,934.0113948966597,440294.582587142,65.13869477806814,10,0,0
62,63.663,904.9600473838134,934.0113948966597,1909787.00430729,65.13869477806814,3,0,0
63,63.688,904.9600473838134,934.0113948966597,1909786.419931955,65.13869477806814,1,0,0
64,63.713,904.9600473838134,934.0113948966597,137421.72582357933,65.13869477806814,2,0,0
65,63.736,904.9600473838134,934.0113948966597,694706.8346776998,65.13869477806814,4,0,0
66,63.764,904.9600473838134,934.0113948966597,272255.95177767833,65.13869477806814,8,0,0
67,63.789,904.9600473838134,934.0113948966597,787111.3569999125,65.13869477806814,6,0,0
68,63.813,904.9600473838134,934.0113948966597,1909786.4200640314,65.13869477806814,9,0,0
69,63.839,904.9600473838134,934.0113948966597,1909786.805434823,65.13869477806814,5,0,0
70,63.864,904.9600473838134,934.0113948966597,1909786.4200640314,65.13869477806814,7,0,0
71,104.153,904.9600473838134,934.0113948966597,1047.4012048587674,65.13869477806814,6,0,0
72,104.178,904.9600473838134,934.0113948966597,926916.5449618396,65.13869477806814,7,0,0
73,104.202,904.9600473838134,934.0113948966597,1909786.4200640314,65.13869477806814,9,0,0
74,104.228,904.9600473838134,934.0113948966597,349199.3260671811,65.13869477806814,1,0,0
75,104.256,904.9600473838134,934.0113948966597,349216.4954050571,65.13869477806814,5,0,0
76,104.283,904.9600473838134,934.0113948966597,228513.48879274947,65.13869477806814,2,0,0
77,104.311,904.9600473838134,934.0113948966597,1173398.976240201,65.13869477806814,3,0,0
78,104.34,904.9600473838134,934.0113948966597,1909786.4200640314,65.13869477806814,10,0,0
79,104.366,904.9600473838134,934.0113948966597,349191.1697867247,65.13869477806814,4,0,0
80,104.393,904.9600473838134,934.0113948966597,971220.3367673341,65.13869477806814,8,0,0
81,117.652,904.9600473838134,934.0113948966597,932.7020912734794,65.13869477806814,6,0,0
82,180.552,794.6432064238134,823.1982501203089,823.1982501203089,45.00788438390755,0,1,0
